Frank Blue,4033129614460842,903.23,Credit,Reimbursement for Travel Expenses,
Carol White,5035533229181317,606.2,Credit,Online Purchase,
John Doe,7498248902307450,106.26,Transfer,Monthly Subscription Fee,4934269142847072
Bob Brown,2161831841170476,729.84,Debit,Online Purchase,
Alice Johnson,4433166539841554,429.8,Credit,Office Supplies Purchase,
John Doe,4772044813452269,3.37,Credit,Transfer to Savings Account,
Eva Green,6999329470521072,214.92,Debit,Refund for Returned Items,
David Black,2156204834780496,624.1,Debit,Bonus Payment,
Henry Gold,7335073818207069,108.38,Credit,Refund for Returned Items,
Carol White,8050853276860498,792.57,Transfer,Credit Card Payment,4976272127416080
Bob Brown,3036892803410210,449.03,Transfer,Office Supplies Purchase,9953631148726068
Henry Gold,2630841418913621,807.08,Credit,Reimbursement for Travel Expenses,
Eva Green,3811842228174042,63.19,Credit,Reimbursement for Travel Expenses,
Henry Gold,8348245931334937,942.26,Credit,Office Supplies Purchase,
Frank Blue,7437969022448336,344.37,Debit,Office Supplies Purchase,
Henry Gold,9578854568351758,403.36,Credit,Office Supplies Purchase,
David Black,6193117629679068,306.31,Transfer,Refund for Returned Items,8301691133063771
Henry Gold,4540367019983589,84.75,Transfer,Payment for Services Rendered,4637227252047046
Carol White,6965135038395728,953.02,Transfer,Transfer to Savings Account,9930419395425808
Jane Smith,4973868399438714,936.37,Debit,Reimbursement for Travel Expenses,
Carol White,9735104697085676,568.44,Debit,Refund for Returned Items,
Eva Green,3764451176850166,608.6,Credit,Credit Card Payment,
Alice Johnson,2943744607854060,823.67,Debit,Online Purchase,
Jane Smith,8470874796057166,793.65,Debit,Transfer to Savings Account,
Grace Pink,5211145233564005,22.06,Debit,Client Payment Received,
David Black,9779526528054947,962.58,Credit,Monthly Subscription Fee,
Eva Green,2244155408715697,611.35,Transfer,Client Payment Received,9471150892887780
Grace Pink,8315364238577451,512.19,Credit,Transfer to Savings Account,
Alice Johnson,4927530612143753,595.05,Debit,Bonus Payment,
Bob Brown,5309261143167421,385.71,Credit,Reimbursement for Travel Expenses,
Henry Gold,6916732934408826,443.98,Debit,Office Supplies Purchase,
David Black,7860741595002081,781.45,Credit,Refund for Returned Items,
Henry Gold,8305999049418203,824.89,Transfer,Credit Card Payment,3386654216637556
Carol White,3016080912496464,414.76,Transfer,Online Purchase,6853358383122860
Eva Green,2044700009734061,951.99,Debit,Refund for Returned Items,
Henry Gold,1882146008585483,137.91,Debit,Client Payment Received,
David Black,8764245047421024,857.43,Debit,Online Purchase,
John Doe,9119538158424234,133.64,Credit,Transfer to Savings Account,
Frank Blue,9588847683992170,816.7,Debit,Office Supplies Purchase,
Eva Green,5129407636099695,249.39,Debit,Refund for Returned Items,
Henry Gold,5889002650288139,120.19,Credit,Credit Card Payment,
Henry Gold,6495934941665860,140.43,Debit,Online Purchase,
Jane Smith,9422063607168093,315.13,Credit,Online Purchase,
David Black,4433166539841554,535.55,Debit,Refund for Returned Items,
Jane Smith,2634851307356891,102.51,Credit,Credit Card Payment,
Grace Pink,9139555676671135,263.09,Debit,Payment for Services Rendered,
Bob Brown,4839381186345623,678.67,Debit,Refund for Returned Items,
Bob Brown,7905635016690562,725.71,Debit,Online Purchase,
David Black,9030398133288584,568.07,Transfer,Refund for Returned Items,6242103649335606
Jane Smith,7478595724418007,84.21,Transfer,Reimbursement for Travel Expenses,7648045830653122
John Doe,6403034350814816,54.19,Debit,Office Supplies Purchase,
Frank Blue,1230916163499843,25.53,Transfer,Refund for Returned Items,7011103993760406
David Black,7894821458468751,180.1,Debit,Credit Card Payment,
Bob Brown,9443425209403512,150.58,Transfer,Payment for Services Rendered,5571941747462160
Jane Smith,7729685047806346,155.48,Debit,Refund for Returned Items,
David Black,7933788301267324,906.76,Transfer,Monthly Subscription Fee,9077624471533212
Grace Pink,4709780637229652,436.75,Debit,Payment for Services Rendered,
David Black,4191679388203764,175.38,Credit,Online Purchase,
David Black,7341196002689742,397.75,Debit,Refund for Returned Items,
Alice Johnson,9796302781277637,97.99,Transfer,Transfer to Savings Account,5964342068649073
Eva Green,4530563380131425,567.95,Credit,Office Supplies Purchase,
Carol White,5664188994358173,969.4,Transfer,Payment for Services Rendered,1367359477905311
Eva Green,8083020634078272,320.42,Credit,Credit Card Payment,
Alice Johnson,4008635356720246,374.63,Transfer,Payment for Services Rendered,8606030262772216
Grace Pink,9911358968958847,860.06,Transfer,Credit Card Payment,9140552727044072
Carol White,4546934847743088,403.46,Transfer,Bonus Payment,9224105660923476
Frank Blue,5994769627022369,301.65,Credit,Credit Card Payment,
Alice Johnson,3487651847814792,729.21,Transfer,Transfer to Savings Account,7483511231740136
John Doe,9815308954571948,178.14,Debit,Reimbursement for Travel Expenses,
David Black,4165292348280880,142.59,Transfer,Payment for Services Rendered,3500480973315126
Henry Gold,3882111902502150,41.07,Transfer,Payment for Services Rendered,7648045830653122
Carol White,1184641070071557,493.88,Transfer,Transfer to Savings Account,1654882012221043
David Black,5759512654208502,581.17,Debit,Office Supplies Purchase,
Bob Brown,4011407288988045,911.48,Transfer,Monthly Subscription Fee,1603400792908135
Grace Pink,9411419977257975,556.71,Debit,Reimbursement for Travel Expenses,
Henry Gold,8235115814646116,526.87,Credit,Refund for Returned Items,
Alice Johnson,5785139390153407,696.05,Debit,Reimbursement for Travel Expenses,
John Doe,3720861254267956,723.57,Debit,Bonus Payment,
John Doe,2099469514050535,78.47,Credit,Client Payment Received,
Alice Johnson,4772044813452269,665.25,Debit,Monthly Subscription Fee,
Bob Brown,6281083572941511,938.51,Debit,Monthly Subscription Fee,
Jane Smith,5038835567410683,188.4,Credit,Credit Card Payment,
Jane Smith,8083658349450911,592.8,Transfer,Bonus Payment,1997698425913677
David Black,8301691133063771,479.21,Debit,Online Purchase,
Jane Smith,2634851307356891,487.22,Debit,Monthly Subscription Fee,
Carol White,4040392830904376,817.38,Credit,Refund for Returned Items,
Henry Gold,5482812401173329,195.28,Debit,Monthly Subscription Fee,
Carol White,1340504812470488,252.59,Credit,Monthly Subscription Fee,
Frank Blue,2229933148071062,212.88,Debit,Transfer to Savings Account,
Frank Blue,5044724683368385,420.36,Transfer,Payment for Services Rendered,5333861257075749
Bob Brown,1230916163499843,50.15,Credit,Credit Card Payment,
Grace Pink,1732571735419050,113.75,Debit,Office Supplies Purchase,
Henry Gold,5642636281168408,204.87,Credit,Reimbursement for Travel Expenses,
Bob Brown,8619582616506012,736.22,Debit,Client Payment Received,
Alice Johnson,4261225760790785,866.63,Credit,Payment for Services Rendered,
Frank Blue,8976809391811958,37.4,Transfer,Online Purchase,6154194187681166
John Doe,3547669788725139,143.37,Transfer,Payment for Services Rendered,1091976209492255
Alice Johnson,6838835561429488,679.32,Credit,Payment for Services Rendered,
Bob Brown,9553016027620387,50.64,Debit,Payment for Services Rendered,
Alice Johnson,5349185306463465,66.82,Debit,Online Purchase,
Frank Blue,8952898280196580,925.59,Debit,Credit Card Payment,
Henry Gold,8150653584747592,118.62,Credit,Monthly Subscription Fee,
Bob Brown,8980161107057141,632.37,Credit,Monthly Subscription Fee,
John Doe,9484163673649713,488.51,Credit,Reimbursement for Travel Expenses,
Henry Gold,5334990160210959,608.51,Credit,Online Purchase,
Henry Gold,6195741927952806,324.13,Credit,Refund for Returned Items,
Grace Pink,8030035291457525,667.01,Debit,Client Payment Received,
Jane Smith,2837118610767919,995.39,Transfer,Office Supplies Purchase,4040392830904376
Alice Johnson,6871225395246177,161.36,Credit,Client Payment Received,
Bob Brown,8614291639616673,346.77,Credit,Office Supplies Purchase,
David Black,3716740338090900,303.29,Debit,Client Payment Received,
Carol White,8793246840908197,768.38,Credit,Transfer to Savings Account,
Eva Green,2471206788824464,583.98,Credit,Payment for Services Rendered,
Eva Green,5487280681876370,138.12,Credit,Payment for Services Rendered,
David Black,7623541189649623,232.0,Credit,Credit Card Payment,
Alice Johnson,6653022153340943,349.51,Transfer,Monthly Subscription Fee,3193351596028698
Jane Smith,8265895365337654,432.72,Transfer,Client Payment Received,1860172623009272
David Black,3037170990497335,109.92,Debit,Refund for Returned Items,
David Black,8313833735939167,44.96,Credit,Reimbursement for Travel Expenses,
Henry Gold,7603795289906432,300.95,Debit,Refund for Returned Items,
Alice Johnson,1762034285140370,258.84,Transfer,Transfer to Savings Account,8313833735939167
Frank Blue,1739489888204173,638.78,Credit,Bonus Payment,
Carol White,3632074496821361,973.21,Transfer,Office Supplies Purchase,4748362403606684
Alice Johnson,1810505227271911,832.18,Debit,Monthly Subscription Fee,
Alice Johnson,8911918208467964,346.92,Credit,Payment for Services Rendered,
Bob Brown,3885608956509337,282.91,Credit,Bonus Payment,
Frank Blue,3039056770693624,659.56,Transfer,Payment for Services Rendered,4033129614460842
Carol White,7642218583889578,856.31,Debit,Payment for Services Rendered,
Henry Gold,4371521244295935,39.35,Transfer,Transfer to Savings Account,7969392450811999
John Doe,2360740739892397,551.53,Transfer,Monthly Subscription Fee,4839381186345623
Jane Smith,4877306661718000,928.03,Transfer,Office Supplies Purchase,5446112693940300
Eva Green,5175836539214998,644.47,Debit,Refund for Returned Items,
David Black,3357142484716993,493.79,Transfer,Bonus Payment,4433166539841554
Henry Gold,2218658351549826,403.7,Debit,Monthly Subscription Fee,
David Black,1575004836542846,339.89,Transfer,Client Payment Received,8050853276860498
Bob Brown,2324882081696274,912.02,Credit,Refund for Returned Items,
Alice Johnson,5664188994358173,60.03,Credit,Client Payment Received,
Grace Pink,3970456176466384,290.97,Transfer,Refund for Returned Items,6083026975384857
Jane Smith,2209880243273467,535.23,Debit,Transfer to Savings Account,
David Black,9930419395425807,355.6,Credit,Refund for Returned Items,
John Doe,7257806239676444,957.18,Debit,Bonus Payment,
Bob Brown,4744410929925691,966.44,Transfer,Client Payment Received,4934269142847072
Henry Gold,9614643077843408,359.1,Transfer,Payment for Services Rendered,8867377729272459
Frank Blue,3811842228174042,561.52,Debit,Client Payment Received,
Alice Johnson,4374519648917275,84.73,Transfer,Transfer to Savings Account,7429941530501189
Jane Smith,5428222425179998,182.86,Transfer,Online Purchase,8411005283306084
David Black,4693483824709740,279.53,Debit,Refund for Returned Items,
Eva Green,9139555676671135,408.59,Credit,Office Supplies Purchase,
Grace Pink,2537584205946026,588.81,Credit,Transfer to Savings Account,
Henry Gold,9037438980345217,122.7,Credit,Credit Card Payment,
Frank Blue,8621689197344902,623.26,Credit,Transfer to Savings Account,
Grace Pink,1415611809755396,373.23,Transfer,Credit Card Payment,4191679388203764
David Black,5682407970399872,772.98,Credit,Client Payment Received,
Henry Gold,9862655108181172,73.23,Debit,Online Purchase,
Bob Brown,8966015413906682,619.3,Transfer,Reimbursement for Travel Expenses,4680995756294478
Alice Johnson,4485239993043209,791.39,Debit,Credit Card Payment,
Grace Pink,1913539577725652,12.81,Transfer,Office Supplies Purchase,5644100849872352
David Black,9090728468771889,285.86,Debit,Online Purchase,
Eva Green,9687465974590375,813.64,Credit,Office Supplies Purchase,
Jane Smith,5105839352579574,823.81,Debit,Client Payment Received,
Grace Pink,8083658349450911,535.65,Debit,Online Purchase,
David Black,5523032413829442,915.27,Debit,Online Purchase,
Eva Green,3051272449484639,747.94,Credit,Credit Card Payment,
Alice Johnson,3035662827572649,687.76,Credit,Refund for Returned Items,
John Doe,5656075376505044,78.99,Transfer,Online Purchase,6364507291283448
Frank Blue,3194625400627635,910.93,Debit,Online Purchase,
John Doe,3138467800847947,130.89,Debit,Client Payment Received,
Bob Brown,3068965387548392,960.39,Transfer,Refund for Returned Items,7682049061018148
Eva Green,5737044512410869,423.97,Credit,Bonus Payment,
Grace Pink,5782555298885677,704.93,Debit,Office Supplies Purchase,
Frank Blue,2534541855513032,539.56,Transfer,Transfer to Savings Account,5334990160210959
Alice Johnson,8776371481593581,365.02,Debit,Transfer to Savings Account,
David Black,6195741927952806,96.57,Debit,Online Purchase,
David Black,6195741927952806,764.54,Transfer,Refund for Returned Items,2036451963942865
Carol White,5419058041938648,573.64,Transfer,Reimbursement for Travel Expenses,1439877579417174
Frank Blue,5487280681876370,58.69,Debit,Payment for Services Rendered,
Bob Brown,3764451176850166,224.49,Transfer,Office Supplies Purchase,9522513001238512
Eva Green,9210911938987338,245.14,Transfer,Online Purchase,2903330446693290
John Doe,5718028981939566,639.0,Debit,Credit Card Payment,
Eva Green,6999329470521072,772.54,Credit,Online Purchase,
David Black,9855034287264776,741.93,Credit,Reimbursement for Travel Expenses,
Frank Blue,6984391809227583,650.64,Credit,Online Purchase,
Henry Gold,6053612992809085,891.9,Transfer,Refund for Returned Items,8367215051997519
David Black,6638894959095028,863.22,Credit,Bonus Payment,
Henry Gold,7753319942767869,341.64,Debit,Monthly Subscription Fee,
Eva Green,9119538158424234,938.84,Credit,Refund for Returned Items,
John Doe,8348245931334937,357.47,Debit,Transfer to Savings Account,
John Doe,3781912754049104,704.9,Debit,Credit Card Payment,
Carol White,1221197354671929,463.87,Credit,Transfer to Savings Account,
John Doe,6851534684981646,814.98,Credit,Client Payment Received,
Carol White,3303664730087046,690.5,Transfer,Credit Card Payment,6910224622334036
Frank Blue,4179780511838513,525.14,Debit,Client Payment Received,
Carol White,2630841418913621,358.08,Debit,Transfer to Savings Account,
Henry Gold,4459945150389947,811.87,Transfer,Online Purchase,9119538158424234
David Black,8508800034049869,0.15,Debit,Client Payment Received,
Alice Johnson,9630604417905325,708.74,Debit,Transfer to Savings Account,
Jane Smith,5349838126094349,906.27,Transfer,Refund for Returned Items,8169279676683411
Alice Johnson,1654882012221043,807.93,Transfer,Reimbursement for Travel Expenses,3781912754049104
Alice Johnson,5232437000823201,97.21,Debit,Reimbursement for Travel Expenses,
Alice Johnson,4006273107583003,162.05,Credit,Transfer to Savings Account,
Frank Blue,5217129445288957,160.06,Transfer,Bonus Payment,2324882081696274
Eva Green,2964936794415701,854.82,Debit,Online Purchase,
David Black,8083020634078272,359.5,Credit,Reimbursement for Travel Expenses,
Henry Gold,5012301129052641,354.37,Debit,Refund for Returned Items,
Eva Green,3671376156343999,942.17,Debit,Bonus Payment,
Carol White,6916732934408826,926.73,Credit,Client Payment Received,
Eva Green,5161964965361163,949.18,Debit,Office Supplies Purchase,
Grace Pink,5264433892447961,465.66,Debit,Office Supplies Purchase,
Grace Pink,5012301129052641,728.58,Debit,Office Supplies Purchase,
Carol White,1971774579808236,624.78,Debit,Bonus Payment,
John Doe,1865408703495789,5.88,Debit,Credit Card Payment,
Carol White,6495934941665860,270.68,Credit,Online Purchase,
Bob Brown,4094095996043915,158.79,Transfer,Client Payment Received,5182134507884562
David Black,6318780471235222,698.18,Transfer,Credit Card Payment,4992831155689726
Henry Gold,1184653907661083,149.84,Transfer,Payment for Services Rendered,9825880721122250
David Black,4066300079373718,956.58,Credit,Online Purchase,
John Doe,2520199768465870,500.04,Credit,Office Supplies Purchase,
Grace Pink,1169539199661116,23.4,Credit,Bonus Payment,
Henry Gold,2479808593199931,954.83,Credit,Bonus Payment,
David Black,2169421870494576,174.26,Credit,Office Supplies Purchase,
Jane Smith,6853358383122860,169.26,Transfer,Bonus Payment,4637227252047046
Bob Brown,6706674035925485,304.25,Debit,Office Supplies Purchase,
Bob Brown,8871857716962641,162.68,Transfer,Online Purchase,9288564890132416
Bob Brown,1091976209492255,164.4,Credit,Credit Card Payment,
David Black,1666346052299542,175.17,Transfer,Refund for Returned Items,9735104697085676
David Black,3032060324273744,100.66,Debit,Monthly Subscription Fee,
Jane Smith,1517827954090493,161.54,Transfer,Refund for Returned Items,6653022153340943
Eva Green,8583318421999722,140.99,Debit,Refund for Returned Items,
John Doe,5161343198315631,520.8,Transfer,Payment for Services Rendered,4006273107583003
Carol White,3828642931283093,765.36,Debit,Bonus Payment,
Henry Gold,8850390600542083,11.64,Transfer,Client Payment Received,4495456629670648
Henry Gold,4864808196949363,656.59,Transfer,Credit Card Payment,5276619765503747
David Black,5296171676603780,738.91,Transfer,Credit Card Payment,4680196002169449
David Black,5221016274233263,400.31,Debit,Transfer to Savings Account,
Eva Green,4927530612143753,104.84,Credit,Refund for Returned Items,
Eva Green,1953801143366746,717.75,Credit,Refund for Returned Items,
Carol White,7156947273310965,780.46,Credit,Refund for Returned Items,
Carol White,9187121038152159,165.75,Credit,Online Purchase,
Frank Blue,5175836539214998,396.48,Credit,Credit Card Payment,
Jane Smith,3822296902034376,649.4,Transfer,Online Purchase,5446112693940300
Grace Pink,1340504812470488,478.3,Transfer,Credit Card Payment,9664700986802900
Carol White,3303664730087046,901.85,Transfer,Payment for Services Rendered,7537262403900219
John Doe,2612380267272852,953.53,Credit,Payment for Services Rendered,
Carol White,3080190258130988,343.92,Transfer,Refund for Returned Items,5155012802927252
John Doe,9322744316096175,368.23,Credit,Refund for Returned Items,
Carol White,9411419977257975,712.69,Credit,Payment for Services Rendered,
Bob Brown,9214078793550709,914.51,Debit,Transfer to Savings Account,
Frank Blue,8152913020314928,55.91,Debit,Transfer to Savings Account,
Henry Gold,2479808593199931,907.21,Transfer,Online Purchase,1380832435019462
John Doe,8806667811586514,564.73,Debit,Online Purchase,
David Black,9852972332072567,134.8,Transfer,Transfer to Savings Account,2540689113788468
Bob Brown,5940546015102819,233.36,Credit,Transfer to Savings Account,
David Black,8702622844357557,882.43,Transfer,Transfer to Savings Account,4173840865958855
Alice Johnson,4687315936332935,417.78,Transfer,Refund for Returned Items,3078305925645274
Henry Gold,9857408643911043,102.82,Debit,Office Supplies Purchase,
Alice Johnson,1361967051267476,324.62,Credit,Online Purchase,
Jane Smith,8152913020314928,242.05,Transfer,Monthly Subscription Fee,1910748236153924
Jane Smith,9021817149360236,218.8,Transfer,Reimbursement for Travel Expenses,5986653133841108
Bob Brown,8914142813546835,619.63,Debit,Client Payment Received,
Grace Pink,9664700986802901,85.07,Debit,Online Purchase,
Henry Gold,6040889545224303,363.75,Debit,Office Supplies Purchase,
David Black,4105338179208534,849.77,Credit,Online Purchase,
David Black,2637600386700000,267.9,Credit,Payment for Services Rendered,
John Doe,6838835561429488,242.52,Credit,Transfer to Savings Account,
John Doe,6193117629679068,351.2,Debit,Office Supplies Purchase,
Carol White,8568891240026378,283.95,Debit,Credit Card Payment,
John Doe,3429519316444015,926.5,Transfer,Transfer to Savings Account,6275539127714943
Alice Johnson,7712916458640140,658.04,Transfer,Office Supplies Purchase,3440859463499752
Jane Smith,8816271417675219,956.29,Transfer,Bonus Payment,4371521244295935
Jane Smith,6638894959095028,631.62,Transfer,Refund for Returned Items,6034686452643910
John Doe,2721525351636096,6.93,Debit,Online Purchase,
Alice Johnson,5885673396719037,97.21,Debit,Office Supplies Purchase,
Grace Pink,4901577610394658,384.32,Debit,Refund for Returned Items,
John Doe,4638875968458536,997.56,Credit,Reimbursement for Travel Expenses,
Eva Green,5038835567410683,415.39,Credit,Monthly Subscription Fee,
Bob Brown,8212121678546288,259.38,Credit,Payment for Services Rendered,
Eva Green,1699350497633496,557.59,Transfer,Credit Card Payment,1971774579808236
Alice Johnson,3413261534830586,133.91,Transfer,Client Payment Received,6481430125888269
John Doe,3236074576726924,148.65,Credit,Credit Card Payment,
Carol White,2406352718815290,93.55,Credit,Credit Card Payment,
Eva Green,5161964965361163,886.17,Transfer,Refund for Returned Items,6879982976053624
Jane Smith,4544091496796015,119.81,Transfer,Client Payment Received,6959527741720597
Carol White,8150653584747592,419.6,Credit,Payment for Services Rendered,
David Black,5060986654373257,877.68,Transfer,Credit Card Payment,6083026975384857
Grace Pink,5304119614327802,129.25,Credit,Monthly Subscription Fee,
Grace Pink,1221197354671929,974.81,Transfer,Bonus Payment,1457558084622730
Bob Brown,8375838776965721,314.84,Transfer,Bonus Payment,9981277053515584
Carol White,3500480973315126,84.26,Transfer,Monthly Subscription Fee,7044172352009005
Eva Green,1367359477905311,343.56,Credit,Online Purchase,
Jane Smith,8018261602439239,672.75,Credit,Client Payment Received,
John Doe,5012301129052641,619.44,Credit,Payment for Services Rendered,
Frank Blue,4804631203733528,822.14,Transfer,Reimbursement for Travel Expenses,7329451478326747
David Black,9819297821831556,484.72,Credit,Transfer to Savings Account,
Frank Blue,1732571735419050,757.23,Credit,Office Supplies Purchase,
Alice Johnson,2169421870494576,774.23,Credit,Transfer to Savings Account,
Jane Smith,7453943048541525,91.96,Transfer,Monthly Subscription Fee,5221016274233263
John Doe,8677283115050417,523.58,Credit,Reimbursement for Travel Expenses,
Grace Pink,1603400792908135,939.72,Transfer,Client Payment Received,9455073450212414
Henry Gold,6653022153340943,588.2,Debit,Client Payment Received,
Grace Pink,4890231761736586,904.57,Transfer,Credit Card Payment,9403260285990172
Jane Smith,1944956210821675,778.71,Transfer,Monthly Subscription Fee,8406444467081505
Carol White,7885977707979093,954.92,Credit,Refund for Returned Items,
John Doe,9471150892887780,736.32,Credit,Office Supplies Purchase,
Grace Pink,3084339293934902,599.98,Transfer,Monthly Subscription Fee,9090728468771888
John Doe,9148243908633762,614.57,Credit,Office Supplies Purchase,
David Black,4804631203733528,881.21,Debit,Bonus Payment,
Bob Brown,9685591916236753,632.25,Debit,Transfer to Savings Account,
David Black,6058892346064076,936.44,Credit,Client Payment Received,
Frank Blue,7885977707979093,626.69,Credit,Client Payment Received,
Grace Pink,4859166518613329,37.37,Credit,Bonus Payment,
Frank Blue,8554170609092749,348.02,Credit,Reimbursement for Travel Expenses,
Grace Pink,4165292348280880,760.21,Transfer,Bonus Payment,5390268077307012
Carol White,8018261602439239,198.65,Transfer,Refund for Returned Items,4804631203733528
Alice Johnson,8976809391811958,797.2,Transfer,Client Payment Received,4853889206866639
Bob Brown,4820722565193309,872.33,Debit,Transfer to Savings Account,
Alice Johnson,6331944690162371,396.91,Debit,Online Purchase,
John Doe,9825880721122250,618.32,Transfer,Monthly Subscription Fee,5802030150359103
Bob Brown,6318780471235222,676.46,Credit,Client Payment Received,
Henry Gold,3084339293934902,123.2,Credit,Office Supplies Purchase,
Henry Gold,9578854568351758,376.71,Debit,Monthly Subscription Fee,
Bob Brown,7998563809303159,735.89,Debit,Payment for Services Rendered,
John Doe,1776312743668524,196.35,Debit,Client Payment Received,
David Black,1663442793578238,397.71,Debit,Reimbursement for Travel Expenses,
Eva Green,5487280681876370,710.46,Debit,Refund for Returned Items,
Alice Johnson,4291479849351017,555.96,Credit,Office Supplies Purchase,
Frank Blue,5063484336354120,937.79,Credit,Reimbursement for Travel Expenses,
Frank Blue,9211626411021292,2.58,Debit,Monthly Subscription Fee,
Alice Johnson,5986653133841108,857.69,Transfer,Bonus Payment,7124900646848556
Frank Blue,6684168468407891,882.12,Credit,Monthly Subscription Fee,
John Doe,4173463718961387,982.74,Credit,Refund for Returned Items,
John Doe,7893781716858302,556.67,Transfer,Reimbursement for Travel Expenses,4094095996043915
Bob Brown,4486463483363013,175.5,Credit,Monthly Subscription Fee,
Eva Green,1860172623009272,357.84,Transfer,Bonus Payment,1739489888204173
Eva Green,1314306362506276,753.76,Transfer,Monthly Subscription Fee,8062364597572118
David Black,8375838776965721,32.79,Transfer,Payment for Services Rendered,8737718941532183
Bob Brown,3075078001931248,679.59,Credit,Payment for Services Rendered,
Carol White,8735242858004368,786.02,Debit,Refund for Returned Items,
David Black,5105839352579574,843.86,Credit,Office Supplies Purchase,
Eva Green,9685591916236753,100.57,Credit,Online Purchase,
John Doe,9411419977257975,34.23,Debit,Office Supplies Purchase,
John Doe,5419058041938648,294.35,Debit,Online Purchase,
John Doe,3125229761808015,635.04,Credit,Office Supplies Purchase,
Henry Gold,4819034065848479,723.34,Credit,Refund for Returned Items,
Eva Green,3115933604889328,186.36,Debit,Transfer to Savings Account,
David Black,6481430125888269,904.44,Transfer,Refund for Returned Items,4934269142847072
John Doe,7593359455610395,178.36,Debit,Reimbursement for Travel Expenses,
Bob Brown,6984391809227583,45.89,Transfer,Monthly Subscription Fee,1770449598388660
Eva Green,3020440036013316,292.94,Transfer,Reimbursement for Travel Expenses,8508800034049869
Bob Brown,2727390245708204,388.27,Debit,Office Supplies Purchase,
Eva Green,8311972167397627,688.68,Debit,Bonus Payment,
Jane Smith,5044724683368385,314.38,Transfer,Reimbursement for Travel Expenses,6610223482127363
Eva Green,2943744607854060,564.41,Debit,Online Purchase,
Jane Smith,4810388077603491,429.12,Credit,Bonus Payment,
Frank Blue,2194485368838471,753.62,Transfer,Credit Card Payment,8212121678546288
Henry Gold,7142542028115483,649.16,Transfer,Client Payment Received,8421020748019792
Carol White,6497381002187220,95.98,Credit,Monthly Subscription Fee,
David Black,4179780511838513,930.66,Transfer,Bonus Payment,5940546015102819
Frank Blue,3178190864596665,389.55,Transfer,Office Supplies Purchase,4097782694412112
Henry Gold,5428222425179998,25.64,Debit,Online Purchase,
Carol White,3625732254079082,815.64,Debit,Payment for Services Rendered,
Jane Smith,8438118775082099,773.4,Credit,Client Payment Received,
David Black,3890225821256468,847.3,Transfer,Payment for Services Rendered,7124900646848556
Jane Smith,7268748082646406,375.14,Debit,Bonus Payment,
Eva Green,4635647885236496,115.4,Debit,Reimbursement for Travel Expenses,
Bob Brown,8068325816147773,35.41,Credit,Payment for Services Rendered,
Bob Brown,9290359933341839,707.4,Debit,Online Purchase,
Frank Blue,3671376156343999,473.39,Credit,Payment for Services Rendered,
Grace Pink,9484163673649713,367.9,Transfer,Reimbursement for Travel Expenses,9796302781277636
David Black,8327420875033840,710.49,Transfer,Refund for Returned Items,7503484884303012
David Black,2885684097131490,65.68,Transfer,Bonus Payment,3386654216637556
Jane Smith,8817225282965072,468.29,Credit,Transfer to Savings Account,
John Doe,9796302781277637,426.02,Credit,Online Purchase,
Carol White,5175836539214998,769.32,Debit,Office Supplies Purchase,
Alice Johnson,1124335106180534,77.5,Debit,Refund for Returned Items,
Jane Smith,8817225282965072,256.25,Transfer,Credit Card Payment,6154194187681166
Alice Johnson,4173463718961387,955.9,Debit,Refund for Returned Items,
Eva Green,1759824692448192,375.17,Credit,Refund for Returned Items,
Carol White,7011103993760406,275.46,Credit,Bonus Payment,
John Doe,7116762270610519,172.64,Credit,Monthly Subscription Fee,
David Black,7011103993760406,65.36,Credit,Payment for Services Rendered,
David Black,8740677579607753,136.42,Debit,Reimbursement for Travel Expenses,
John Doe,7103012980326296,769.83,Debit,Online Purchase,
Carol White,6044509780164471,570.14,Credit,Payment for Services Rendered,
Grace Pink,4736976069761662,126.97,Transfer,Reimbursement for Travel Expenses,9077624471533212
Frank Blue,7437969022448336,5.49,Debit,Bonus Payment,
Eva Green,9210911938987338,772.08,Transfer,Credit Card Payment,3178190864596665
John Doe,3274899058521530,625.88,Credit,Online Purchase,
Carol White,9511256409606292,452.34,Credit,Office Supplies Purchase,
Bob Brown,1505359012532511,966.06,Credit,Monthly Subscription Fee,
Jane Smith,1810505227271911,935.83,Debit,Credit Card Payment,
Henry Gold,7893781716858302,849.5,Credit,Payment for Services Rendered,
Grace Pink,8305999049418203,931.46,Credit,Payment for Services Rendered,
Eva Green,1221197354671929,265.73,Credit,Transfer to Savings Account,
Carol White,1647856387435296,765.58,Credit,Payment for Services Rendered,
Jane Smith,6547657441535724,887.1,Debit,Office Supplies Purchase,
Henry Gold,4034018161993149,536.38,Debit,Client Payment Received,
Grace Pink,2922339978959275,548.47,Credit,Client Payment Received,
Carol White,7893781716858302,272.24,Transfer,Reimbursement for Travel Expenses,8802186619018820
Henry Gold,7005348547325842,531.03,Credit,Client Payment Received,
Frank Blue,7623541189649623,430.66,Credit,Office Supplies Purchase,
David Black,8226837803700668,378.76,Credit,Online Purchase,
David Black,3845661750613195,885.96,Credit,Bonus Payment,
Eva Green,7603795289906432,106.94,Credit,Reimbursement for Travel Expenses,
Bob Brown,9630604417905325,234.78,Transfer,Bonus Payment,6709770523043527
Eva Green,2169421870494576,701.18,Transfer,Office Supplies Purchase,6281083572941511
Frank Blue,8290234363083586,988.97,Credit,Client Payment Received,
